"mat1","cod1","mat2","cod2","nom_periodo","cantidad"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER 4: MOTORES DE COMBUSTION INTERNA","TIM13","202301","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER 5: SOLDADURA","TIM14","202001","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER 5: SOLDADURA","TIM14","202002","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER 5: SOLDADURA","TIM14","202102","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER 5: SOLDADURA","TIM14","202202","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER 5: SOLDADURA","TIM14","202301","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE DATOS ESPAC.Y SIST.DE INF.GEO.","1359","202001","3"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE DATOS ESPAC.Y SIST.DE INF.GEO.","1359","202101","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE DATOS ESPAC.Y SIST.DE INF.GEO.","1359","202201","3"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE DATOS ESPAC.Y SIST.DE INF.GEO.","1359","202301","3"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE DISEÑO, COM. Y REPRES. GRAFICA","1220","202001","7"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE DISEÑO, COM. Y REPRES. GRAFICA","1220","202002","64"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE DISEÑO, COM. Y REPRES. GRAFICA","1220","202101","14"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE DISEÑO, COM. Y REPRES. GRAFICA","1220","202102","63"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE GESTION DE REDES","TTR13","202102","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE GEST.Y TEC.PROC.NEGOCIO (TBPM)","1766","202401","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE INGENIERÍA BIOLÓGICA I","LIB49","202001","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE INGENIERÍA BIOLÓGICA I","LIB49","202401","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE INGENIERÍA BIOLÓGICA II","LIB10","202202","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE INICIACION A LOS SISTEMAS CIBER-FISICOS","1888","202401","3"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE INTRODUCCION A LA ING. ELECTRICA","5904","202001","9"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE INTRODUCCION A LA ING. ELECTRICA","5904","202002","3"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE INTRODUCCION A LA ING. ELECTRICA","5904","202101","7"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE INTRODUCCION A LA ING. ELECTRICA","5904","202102","6"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE INTRODUCCION A LA ING. ELECTRICA","5904","202201","3"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE INTRODUCCION A LA ING. ELECTRICA","5904","202301","5"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE INTRODUCCION A LA ING. ELECTRICA","5904","202302","4"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE PROGRAMACION","1327","202002","5"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE PROGRAMACION","1327","202102","2"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE PROGRAMACION","1327","202202","3"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE PROGRAMACION","1327","202302","6"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE REPRESENTACION Y COMUNICACION GRAFICA_MODULO A","1266","202201","12"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE REPRESENTACION Y COMUNICACION GRAFICA_MODULO A","1266","202202","45"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE REPRESENTACION Y COMUNICACION GRAFICA_MODULO A","1266","202301","6"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE REPRESENTACION Y COMUNICACION GRAFICA_MODULO A","1266","202302","51"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE REPRESENTACION Y COMUNICACION GRAFICA_MODULO A","1266","202401","13"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE REPRESENTACION Y COMUNICACION GRAFICA_MODULO B","1269","202202","18"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE ROBOTICA EDUCATIVA","1780","202101","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE ROBOTICA EDUCATIVA","1780","202202","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE ROBOTICA EDUCATIVA","1780","202301","2"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE ROBOTICA EDUCATIVA","1780","202401","2"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE SIST. DE INF. GEO. EMPRES.","1776","202301","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE SISTEMAS EMPRESARIALES","1775","202101","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER DE VERIFICACION DEL SOFTWARE","1742","202202","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TALLER: HERRAMIENTAS PARA LA INNOVACION","1951","202102","3"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TECNICAS AVANZADAS PARA LA GEST. DE SIST. DE INF.","1933","202002","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TEORIA DE ERRORES 1","1521","202002","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TEORIA DE ERRORES 1","1521","202102","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TEORIA DE ERRORES 2","1522","202001","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TEORIA DE LENGUAJES","1325","202001","4"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TEORIA DE LENGUAJES","1325","202101","4"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TEORIA DE LENGUAJES","1325","202201","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TEORIA DE LENGUAJES","1325","202401","2"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TEORIA Y ALGORITMIA DE OPTIMIZACION","PA318","202102","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TEORIA Y ALGORITMIA DE OPTIMIZACION","PA318","202302","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TOPOGRAFIA 1","1527","202001","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TOPOGRAFIA 2","1509","202302","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TOPOGRAFIA 3","1524","202102","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TOPOGRAFIA PLANIMETRICA","1465","202401","2"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TUTORIAS ENTRE PARES 1","2216","202102","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TUTORIAS ENTRE PARES 1","2216","202201","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TUTORIAS ENTRE PARES 1","2216","202301","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TUTORIAS ENTRE PARES 1","2216","202302","3"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TUTORIAS ENTRE PARES 2","2217","202301","1"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","TUTORIAS ENTRE PARES 2","2217","202302","3"
"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062","VISUALIZACIÓN DE DATOS","PC04","202302","1"
"CALCULO VECTORIAL","1063","CALIDAD DE AGUAS","1854","202301","1"
"CALCULO VECTORIAL","1063","CAMINOS Y CALLES 1","2231","202001","2"
"CALCULO VECTORIAL","1063","CAMINOS Y CALLES 1","2231","202101","1"
"CALCULO VECTORIAL","1063","CAMINOS Y CALLES 1","2231","202201","6"
"CALCULO VECTORIAL","1063","CAMINOS Y CALLES 1","2231","202301","3"
"CALCULO VECTORIAL","1063","CAMINOS Y CALLES 1","2231","202401","1"
"CALCULO VECTORIAL","1063","CAPTURA DE DATOS POR PERCEPCION REMOTA","TCI24","202001","1"
"CALCULO VECTORIAL","1063","CAPTURA DE DATOS POR PERCEPCION REMOTA","TCI24","202101","1"
"CALCULO VECTORIAL","1063","CAPTURA DE DATOS POR PERCEPCION REMOTA","TCI24","202201","1"
"CALCULO VECTORIAL","1063","CATASTRO","1619","202202","2"
"CALCULO VECTORIAL","1063","CATASTRO","1619","202302","1"
"CALCULO VECTORIAL","1063","CODIGOS PARA CORRECCION DE ERRORES","2415","202401","1"
"CALCULO VECTORIAL","1063","COMPLEJIDAD COMPUTACIONAL","1355","202002","1"
"CALCULO VECTORIAL","1063","COMPORTAMIENTO MECANICO DE MATERIALES 1","1764","202001","7"
"CALCULO VECTORIAL","1063","COMPORTAMIENTO MECANICO DE MATERIALES 1","1764","202101","4"
"CALCULO VECTORIAL","1063","COMPORTAMIENTO MECANICO DE MATERIALES 1","1764","202201","7"
"CALCULO VECTORIAL","1063","COMPORTAMIENTO MECANICO DE MATERIALES 1","1764","202301","3"
"CALCULO VECTORIAL","1063","COMPORTAMIENTO MECANICO DE MATERIALES 1","1764","202401","2"
"CALCULO VECTORIAL","1063","COMPORTAMIENTO MECANICO DE MATERIALES 2","1765","202202","1"
"CALCULO VECTORIAL","1063","COMPORTAMIENTO MECANICO DE MATERIALES 2","1765","202302","3"
"CALCULO VECTORIAL","1063","COMPUTACION 1","1411","202002","42"
"CALCULO VECTORIAL","1063","COMPUTACION 1","1411","202102","22"
"CALCULO VECTORIAL","1063","COMPUTACION 1","1411","202202","29"
"CALCULO VECTORIAL","1063","COMPUTACION 1","1411","202302","46"
"CALCULO VECTORIAL","1063","CONTROL DE CALIDAD","1510","202002","6"
"CALCULO VECTORIAL","1063","CONTROL DE CALIDAD","1510","202102","4"
"CALCULO VECTORIAL","1063","CONTROL DE CALIDAD","1510","202202","4"
"CALCULO VECTORIAL","1063","CONTROL DE CALIDAD","1510","202302","9"
"CALCULO VECTORIAL","1063","COSTOS","2240","202001","1"
"CALCULO VECTORIAL","1063","COSTOS","2240","202101","1"
"CALCULO VECTORIAL","1063","COSTOS","2240","202401","1"
"CALCULO VECTORIAL","1063","COSTOS PARA INGENIERIA","1922","202002","3"
"CALCULO VECTORIAL","1063","COSTOS PARA INGENIERIA","1922","202102","1"
"CALCULO VECTORIAL","1063","COSTOS PARA INGENIERIA","1922","202202","1"
"CALCULO VECTORIAL","1063","COSTOS PARA INGENIERIA","TIM60","202202","1"
"CALCULO VECTORIAL","1063","COSTOS PARA INGENIERIA","1922","202302","1"
"CALCULO VECTORIAL","1063","CRIPTOGRAFIA","1545","202201","2"
"CALCULO VECTORIAL","1063","DIDACTICA DE ALGORIT.Y ESTRUCT.DE DATOS","1353","202201","1"
"CALCULO VECTORIAL","1063","DISEÑO DE SISTEMAS MEDICOS IMPLANTABLES ACTIVOS","5714","202002","1"
"CALCULO VECTORIAL","1063","DISEÑO LOGICO","1512","202002","14"
"CALCULO VECTORIAL","1063","DISEÑO LOGICO","1512","202102","17"
"CALCULO VECTORIAL","1063","DISEÑO LOGICO","1512","202202","13"
"CALCULO VECTORIAL","1063","DISEÑO LOGICO","1512","202302","14"
"CALCULO VECTORIAL","1063","ECONOMIA","1224","202002","45"
"CALCULO VECTORIAL","1063","ECONOMIA","1224","202102","32"
"CALCULO VECTORIAL","1063","ECONOMIA","1224","202202","24"
"CALCULO VECTORIAL","1063","ECONOMIA","1224","202302","38"
"CALCULO VECTORIAL","1063","ELASTICIDAD","2366","202001","1"
"CALCULO VECTORIAL","1063","ELASTICIDAD","2366","202101","2"
"CALCULO VECTORIAL","1063","ELECTRONICA DE POTENCIA","5609","202301","1"
"CALCULO VECTORIAL","1063","ELECTRONICA FUNDAMENTAL","5715","202101","1"
"CALCULO VECTORIAL","1063","ELECTRONICA FUNDAMENTAL","5715","202301","1"
"CALCULO VECTORIAL","1063","ELECTRONICA FUNDAMENTAL","5715","202401","1"
"CALCULO VECTORIAL","1063","ELECTROTECNICA I","2108","202001","1"
"CALCULO VECTORIAL","1063","ELECTROTECNICA I","2108","202101","4"
"CALCULO VECTORIAL","1063","ELECTROTECNICA I","2108","202201","7"
"CALCULO VECTORIAL","1063","ELECTROTECNICA I","2108","202301","8"
"CALCULO VECTORIAL","1063","ELECTROTECNICA II","2109","202202","1"
"CALCULO VECTORIAL","1063","ELECTROTECNICA II","2109","202302","3"
"CALCULO VECTORIAL","1063","ELEMENTOS DE GESTION LOGISTICA","2244","202101","2"
"CALCULO VECTORIAL","1063","ELEMENTOS DE GESTION LOGISTICA","2244","202201","1"
"CALCULO VECTORIAL","1063","ELEMENTOS DE GESTION LOGISTICA","2244","202301","1"
"CALCULO VECTORIAL","1063","ELEMENTOS DE INGENIERIA AMBIENTAL","2256","202002","5"
"CALCULO VECTORIAL","1063","ELEMENTOS DE INGENIERIA AMBIENTAL","2256","202102","5"
"CALCULO VECTORIAL","1063","ELEMENTOS DE INGENIERIA AMBIENTAL","2256","202202","5"
"CALCULO VECTORIAL","1063","ELEMENTOS DE INGENIERIA AMBIENTAL","2256","202302","9"
"CALCULO VECTORIAL","1063","ELEMENTOS DE MAQUINAS","1720","202001","1"
"CALCULO VECTORIAL","1063","ELEMENTOS DE TOPOGRAFIA","2230","202001","1"
"CALCULO VECTORIAL","1063","ELEMENTOS DE TOPOGRAFIA","2230","202101","6"
"CALCULO VECTORIAL","1063","ELEMENTOS DE TOPOGRAFIA","2230","202201","1"
"CALCULO VECTORIAL","1063","ENERGIA 1- COMBUSTION","1850","202001","1"
"CALCULO VECTORIAL","1063","EVALUACION ECON.Y FINAN.DE PROY.DE INV.","2039","202002","1"
"CALCULO VECTORIAL","1063","EVALUACION ECON.Y FINAN.DE PROY.DE INV.","2039","202202","1"
"CALCULO VECTORIAL","1063","FENOMENOS DE TRANSPORTE EN ING. DE PROCESOS","Q22","202101","1"
"CALCULO VECTORIAL","1063","FENOMENOS DE TRANSPORTE EN ING. DE PROCESOS","Q22","202201","2"
"CALCULO VECTORIAL","1063","FENOMENOS DE TRANSPORTE EN ING. DE PROCESOS","Q22","202301","1"
"CALCULO VECTORIAL","1063","FISICA 1","1151","202001","8"
"CALCULO VECTORIAL","1063","FISICA 1","1151","202002","12"
"CALCULO VECTORIAL","1063","FISICA 1","1151","202101","30"
"CALCULO VECTORIAL","1063","FISICA 1","1151","202102","14"
"CALCULO VECTORIAL","1063","FISICA 1","1151","202201","34"
"CALCULO VECTORIAL","1063","FISICA 1","1151","202202","11"
"CALCULO VECTORIAL","1063","FISICA 1","1151","202301","23"
"CALCULO VECTORIAL","1063","FISICA 1","1151","202302","9"
"CALCULO VECTORIAL","1063","FISICA 1","1151","202401","31"
"CALCULO VECTORIAL","1063","FISICA 2","1152","202001","28"
"CALCULO VECTORIAL","1063","FISICA 2","1152","202002","39"
"CALCULO VECTORIAL","1063","FISICA 2","1152","202101","77"
"CALCULO VECTORIAL","1063","FISICA 2","1152","202102","32"
"CALCULO VECTORIAL","1063","FISICA 2","1152","202201","66"
"CALCULO VECTORIAL","1063","FISICA 2","1152","202202","55"
"CALCULO VECTORIAL","1063","FISICA 2","1152","202301","39"
"CALCULO VECTORIAL","1063","FISICA 2","1152","202302","28"
"CALCULO VECTORIAL","1063","FISICA 2","1152","202401","51"
"CALCULO VECTORIAL","1063","FISICA 3","1153","202001","157"
"CALCULO VECTORIAL","1063","FISICA 3","1153","202002","104"
"CALCULO VECTORIAL","1063","FISICA 3","1153","202101","178"
"CALCULO VECTORIAL","1063","FISICA 3","1153","202102","59"
"CALCULO VECTORIAL","1063","FISICA 3","1153","202201","117"
"CALCULO VECTORIAL","1063","FISICA 3","1153","202202","68"
"CALCULO VECTORIAL","1063","FISICA 3","1153","202301","165"
"CALCULO VECTORIAL","1063","FISICA 3","1153","202302","87"
"CALCULO VECTORIAL","1063","FISICA 3","1153","202401","128"
"CALCULO VECTORIAL","1063","FISICA EXPERIMENTAL 1","1154","202001","147"
"CALCULO VECTORIAL","1063","FISICA EXPERIMENTAL 1","1154","202101","122"
"CALCULO VECTORIAL","1063","FISICA EXPERIMENTAL 1","1154","202201","78"
"CALCULO VECTORIAL","1063","FISICA EXPERIMENTAL 1","1154","202301","109"
"CALCULO VECTORIAL","1063","FISICA EXPERIMENTAL 1","1154","202401","107"
"CALCULO VECTORIAL","1063","FISICA EXPERIMENTAL 2","1155","202002","18"
"CALCULO VECTORIAL","1063","FISICA EXPERIMENTAL 2","1155","202102","5"
"CALCULO VECTORIAL","1063","FISICA EXPERIMENTAL 2","1155","202202","12"
"CALCULO VECTORIAL","1063","FISICA EXPERIMENTAL 2","1155","202302","11"
"CALCULO VECTORIAL","1063","FISICA TERMICA","1123","202002","33"
"CALCULO VECTORIAL","1063","FISICA TERMICA","1123","202102","15"
"CALCULO VECTORIAL","1063","FISICA TERMICA","1123","202202","14"
"CALCULO VECTORIAL","1063","FISICA TERMICA","1123","202302","22"
"CALCULO VECTORIAL","1063","FOTOGRAMETRIA","1858","202102","3"
"CALCULO VECTORIAL","1063","FOTOGRAMETRIA","1858","202202","2"
"CALCULO VECTORIAL","1063","FOTOGRAMETRIA","1858","202302","1"
"CALCULO VECTORIAL","1063","FUNCIONES DE VARIABLE COMPLEJA","1066","202001","1"
"CALCULO VECTORIAL","1063","FUNDAMENTOS DE BASES DE DATOS","1911","202002","1"
"CALCULO VECTORIAL","1063","FUNDAMENTOS DE BASES DE DATOS","1911","202102","3"
"CALCULO VECTORIAL","1063","FUNDAMENTOS DE BASES DE DATOS","1911","202202","1"
"CALCULO VECTORIAL","1063","FUNDAMENTOS DE BASES DE DATOS","1911","202302","1"
"CALCULO VECTORIAL","1063","FUNDAMENTOS DE INGENIERIA DE SOFTWARE","3334","202401","1"
"CALCULO VECTORIAL","1063","FUNDAMENTOS DE LA ROBOTICA AUTONOMA","1857","202301","1"
"CALCULO VECTORIAL","1063","FUNDAMENTOS DE LA ROBOTICA AUTONOMA","1857","202401","1"
"CALCULO VECTORIAL","1063","FUNDAMENTOS DE LA WEB SEMANTICA","1942","202301","2"
"CALCULO VECTORIAL","1063","FUNDAMENTOS DE OPTIMIZACION","1871","202101","3"
"CALCULO VECTORIAL","1063","FUNDAMENTOS DE OPTIMIZACION","1871","202301","8"
"CALCULO VECTORIAL","1063","FUNDAMENTOS DE OPTIMIZACION","1871","202401","5"
"CALCULO VECTORIAL","1063","FUNDAMENTOS DE SEGURIDAD INFORMATICA","5916","202101","2"
"CALCULO VECTORIAL","1063","FUNDAMENTOS DE SEGURIDAD INFORMATICA","5916","202301","1"
"CALCULO VECTORIAL","1063","FUNDAMENTOS DE SEGURIDAD INFORMATICA","5916","202401","1"
"CALCULO VECTORIAL","1063","GEODESIA 1","1418","202201","2"
"CALCULO VECTORIAL","1063","GEODESIA 1","1418","202301","2"
"CALCULO VECTORIAL","1063","GEODESIA 2","1422","202202","1"
"CALCULO VECTORIAL","1063","GEODESIA 3","1419","202401","1"
"CALCULO VECTORIAL","1063","GEODESIA GEOMETRICA","1464","202401","2"
"CALCULO VECTORIAL","1063","GEOESTADISTICA APLICADA","2247","202202","1"
"CALCULO VECTORIAL","1063","GEOLOGIA DE INGENIERIA","2206","202302","2"
"CALCULO VECTORIAL","1063","GEOMETRIA Y ALGEBRA LINEAL 2","1031","202001","16"
"CALCULO VECTORIAL","1063","GEOMETRIA Y ALGEBRA LINEAL 2","1031","202002","15"
"CALCULO VECTORIAL","1063","GEOMETRIA Y ALGEBRA LINEAL 2","1031","202101","44"
"CALCULO VECTORIAL","1063","GEOMETRIA Y ALGEBRA LINEAL 2","1031","202102","14"
"CALCULO VECTORIAL","1063","GEOMETRIA Y ALGEBRA LINEAL 2","1031","202201","31"
"CALCULO VECTORIAL","1063","GEOMETRIA Y ALGEBRA LINEAL 2","1031","202202","27"
"CALCULO VECTORIAL","1063","GEOMETRIA Y ALGEBRA LINEAL 2","1031","202301","31"
"CALCULO VECTORIAL","1063","GEOMETRIA Y ALGEBRA LINEAL 2","1031","202302","22"
"CALCULO VECTORIAL","1063","GEOMETRIA Y ALGEBRA LINEAL 2","1031","202401","44"
"CALCULO VECTORIAL","1063","GESTION DE CALIDAD","1940","202101","3"
"CALCULO VECTORIAL","1063","GESTION DE CALIDAD","1954","202201","3"
"CALCULO VECTORIAL","1063","GESTION DE CALIDAD","1954","202301","1"
"CALCULO VECTORIAL","1063","GESTION DE CALIDAD","1954","202401","1"
"CALCULO VECTORIAL","1063","GESTION DE LOS RRHH. EN LA PROD. DE BIENES Y SERV.","1539","202101","1"
"CALCULO VECTORIAL","1063","GESTION DE LOS RRHH. EN LA PROD. DE BIENES Y SERV.","1539","202201","1"
"CALCULO VECTORIAL","1063","GESTION DE MANTENIMIENTO","1920","202301","1"
"CALCULO VECTORIAL","1063","GRAMATICAS FORMALES PARA EL LENG.NATURAL","1835","202201","3"
"CALCULO VECTORIAL","1063","HERRAMIENTAS P/EL DISEÑO Y ANALISIS DE REDES DE TRANSP.URB DE PASAJEROS","3207","202401","1"
"CALCULO VECTORIAL","1063","INGLES TECNICO","TIM81","202202","1"
"CALCULO VECTORIAL","1063","INICIACION A LA PROD. AUDIOVIS. Y MULTIMEDIA","2040","202201","1"
"CALCULO VECTORIAL","1063","INT. A BASES DE DATOS","2413","202202","2"
"CALCULO VECTORIAL","1063","INT. A BASES DE DATOS","2413","202302","2"
"CALCULO VECTORIAL","1063","INT. A LA CIENCIA DE LOS MATERIALES","TIM50","202202","1"
"CALCULO VECTORIAL","1063","INT. A LA CIENCIA DE MATERIALES","1723","202001","10"
"CALCULO VECTORIAL","1063","INT. A LA CIENCIA DE MATERIALES","1723","202101","8"
"CALCULO VECTORIAL","1063","INT. A LA CIENCIA DE MATERIALES","1723","202201","9"
"CALCULO VECTORIAL","1063","INT. A LA CIENCIA DE MATERIALES","1723","202301","5"
"CALCULO VECTORIAL","1063","INT. A LA CIENCIA DE MATERIALES","1723","202401","5"
"CALCULO VECTORIAL","1063","INT. A LA CONSTRUCCION","1715","202002","3"
"CALCULO VECTORIAL","1063","INT. A LA CONSTRUCCION","1715","202102","3"
"CALCULO VECTORIAL","1063","INT. A LA CONSTRUCCION","1715","202202","1"
"CALCULO VECTORIAL","1063","INT. A LA CONSTRUCCION","1715B","202302","2"
"CALCULO VECTORIAL","1063","INT. A LA FISICA MODERNA","1131","202201","1"
"CALCULO VECTORIAL","1063","INT. A LA FISICA MODERNA","1131","202401","1"
"CALCULO VECTORIAL","1063","INT. A LA INGENIERIA BIOQUIMICA","Q77C","202302","1"
"CALCULO VECTORIAL","1063","INT. A LA INGENIERIA DE ALIMENTOS","Q49","202302","1"
"CALCULO VECTORIAL","1063","INT. A LA INGENIERIA DE PROCESOS","Q59B","202202","3"
"CALCULO VECTORIAL","1063","INT. A LA INGENIERIA DE PROCESOS","Q59B","202302","17"
"CALCULO VECTORIAL","1063","INT. A LA INGENIERIA DE PRODUCCION","2416","202202","1"
"CALCULO VECTORIAL","1063","INT. A LA INGENIERIA DE PRODUCCION","2416","202302","4"
"CALCULO VECTORIAL","1063","INT. A LA INGENIERIA DE SOFTWARE","1716","202101","1"
"CALCULO VECTORIAL","1063","INT. A LA INGENIERIA DE SOFTWARE","1716","202201","2"
"CALCULO VECTORIAL","1063","INT. A LA INGENIERIA DE SOFTWARE","1716","202401","2"
"CALCULO VECTORIAL","1063","INT. A LA INGENIERIA QUIMICA","Q102","202202","5"
"CALCULO VECTORIAL","1063","INT. A LA INGENIERIA QUIMICA","Q102","202302","3"
"CALCULO VECTORIAL","1063","INT. A LA INGENIERIA SANITARIA","2315","202002","1"
"CALCULO VECTORIAL","1063","INT. A LA INGENIERIA SANITARIA","2315","202102","1"
"CALCULO VECTORIAL","1063","INT. A LA ING. QUIMICA Y DE PROCESOS","Q59","202002","11"
"CALCULO VECTORIAL","1063","INT. A LA ING. QUIMICA Y DE PROCESOS","Q59","202102","6"
"CALCULO VECTORIAL","1063","INT. A LA INVESTIGACION DE OPERACIONES","1610","202001","10"
"CALCULO VECTORIAL","1063","INT. A LA INVESTIGACION DE OPERACIONES","1610","202101","14"
"CALCULO VECTORIAL","1063","INT. A LA INVESTIGACION DE OPERACIONES","1610","202201","7"
"CALCULO VECTORIAL","1063","INT. A LA INVESTIGACIÓN DE OPERACIONES","1650","202301","10"
"CALCULO VECTORIAL","1063","INT. A LA INVESTIGACIÓN DE OPERACIONES","1650","202401","12"
"CALCULO VECTORIAL","1063","INT. A LA MECANICA DE SUELOS","2207","202201","1"
"CALCULO VECTORIAL","1063","INT. AL ANALISIS RURAL","1611","202201","2"
"CALCULO VECTORIAL","1063","INT. A LAS ECUACIONES DIFERENCIALES","1064","202002","87"
"CALCULO VECTORIAL","1063","INT. A LAS ECUACIONES DIFERENCIALES","1064","202102","59"
"CALCULO VECTORIAL","1063","INT. A LAS ECUACIONES DIFERENCIALES","1064","202202","53"
"CALCULO VECTORIAL","1063","INT. A LAS ECUACIONES DIFERENCIALES","1064","202302","71"
"CALCULO VECTORIAL","1063","INT. A LA TEORIA DE LA INFORMACION","1450","202001","1"
"CALCULO VECTORIAL","1063","INT. A LA TEORIA DE LA INFORMACION","1450","202301","1"
"CALCULO VECTORIAL","1063","INT. A LA TEORIA DE LA INFORMACION","1450","202401","3"
