"codenservicio_mat","nombre_mat","fecha_inicio","cantidad"
"TIM12","TALLER 3: MAQUINAS HERRAMIENTAS","2024-03-04","31"
"TIM13","TALLER 4: MOTORES DE COMBUSTION INTERNA","2024-03-04","29"
"TIM14","TALLER 5: SOLDADURA","2024-03-04","28"
"TIM20","MATEMATICA 1","2024-03-04","36"
"TIM21","MATEMATICA 2","2024-03-04","14"
"TIM22","MATEMATICA 3","2024-03-04","44"
"TIM30","FISICA 1","2024-03-04","19"
"TIM31","FISICA 2","2024-03-04","31"
"TIM41","TRANSFERENCIA DE CALOR","2024-03-04","25"
"TIM42","MAQUINAS PARA FLUIDOS","2024-03-04","18"
"TIM47","INT. A LA COMBUSTION","2024-03-04","16"
"TIM50","INT. A LA CIENCIA DE LOS MATERIALES","2024-03-04","29"
"TIM51","METALURGIA FISICA","2024-03-04","15"
"TIM52","COMPORTAMIENTO MEC. DE MATERIALES","2024-03-04","28"
"TIM54","METALURGIA DE TRANSFORMACION","2024-03-04","5"
"TIM55","DISEÑO ASISTIDO POR COMPUTADOR","2024-03-04","27"
"TIM56","CONTROL NUMERICO COMPUTARIZADO 1","2024-03-04","2"
"TIM61","CONTROL DE CALIDAD","2024-03-04","15"
"TIM71","MAQUINAS ELECTRICAS","2024-03-04","20"
"TIM72","INSTRUMENTACION Y CONTROL","2024-03-04","21"
"TIM75","HIDRAULICA Y NEUMATICA","2024-03-04","2"
"TIM80","PASANTIA","2024-03-04","7"
"TIM81","INGLES TECNICO","2024-03-04","18"
"5005","TUTORIAS ENTRE PARES ACADEMICAS PROGRESA/FING","2024-03-05","1"
"PA365","CONTROL DE RUIDO","2024-03-05","5"
"PC93","SEGURIDAD DE SISTEMAS INFORMATICOS","2024-03-05","5"
"PE035","FUNDAMENTOS DEL RECURSO SOLAR","2024-03-05","22"
"PE456","SEMINARIO DE INGENIERIA BIOMEDICA","2024-03-05","1"
"PQ77","PROC. DE RECUPERAC. DE PRODUC. Y ENERGIA EN PLANTAS DE PROD.DE PULPA DE CELULOSA","2024-03-05","2"
"PA288","SIMULACION DE SISTEMAS DE ENERGIA ELECTRICA","2024-03-07","15"
"PA401","PROCESOS TERMOQUIMICOS PARA LA OBTENCION DE ENERGIA A PARTIR DE BIOMASA","2024-03-08","5"
"2020","MODULO DE TALLER 2","2024-03-10","4"
"2022","MODULO DE TALLER 4","2024-03-10","2"
"PA015","TRANSPORTE DE SUSTANCIAS EN FLUJOS A SUPERFICIE LIBRE","2024-03-11","5"
"PC06","ESTIMACIÓN NUMÉRICA MONTE CARLO","2024-03-11","11"
"PC126","INGENIERIA DE REQUISITOS","2024-03-11","12"
"PDE01","SOFTWARE DE DISEÑO Y CALCULO DE ESTRUCTURAS DE MADERA","2024-03-11","8"
"PF09","TECNICAS PARA EL ESTUDIO DE MATERIALES","2024-03-11","6"
"2804P","TALLER DE INGENIERIA CIVIL","2024-04-01","2"
"EP6","CENTRO DE ENSAYOS DE SOFTWARE: INTRODUCCIÓN A LA GESTIÓN DE INCIDENTES","2024-04-01","86"
"EP7","CENTRO DE ENSAYOS DE SOFTWARE: TESTING DE WEB SERVICES","2024-04-01","4"
"PA242","DISEÑO DE REDES INALAMBRICAS DE CLASE EMPRESARIAL","2024-04-01","9"
"PA355","MARKETING DE TECNOLOGIA E INNOVACION","2024-04-01","3"
"PA466","LABORATORIO CREATIVO (LABC)","2024-04-01","1"
"PA587","TEORIA DE JUEGOS EVOLUTIVOS","2024-04-01","2"
"PA635","CENTRO DE ENSAYOS DE SOFTWARE: INTRODUCCIÓN A LAS BASES DE DATOS PARA TESTERS","2024-04-01","11"
"PA673","ESTRATEGIAS DE REDUCCION DE AZUCARES Y GRASAS EN ALIMENTOS","2024-04-01","7"
"PA675","HIDRAULICA MARITIMA AVANZADA","2024-04-01","3"
"PC138","CENTRO DE ENSAYOS DE SOFTWARE: INTROD. A LA AUTOMATIZACION DEL TESTING FUNCIONAL","2024-04-01","38"
"PC139","CENTRO DE ENSAYOS DE SOFTWARE: TECNICAS DE TESTING FUNCIONAL 2","2024-04-01","48"
"PC148","MÉTODOS EFICIENTES DE SIMULACIÓN PARA LA ESTIMACIÓN DE CONFIABILIDAD DE REDES","2024-04-01","1"
"PC201","CENTRO DE ENSAYOS DE SOFTWARE: TALLER DE AUTOMATIZACION DEL TESTING FUNCIONAL","2024-04-01","1"
"PC79","COMPUTACION DE ALTA PERFORMANCE","2024-04-01","1"
"PES17","NUEVOS MAT COMPONENTES EN LA PROD DE HORMIGONES CON ENFOQUE PRES Y SOST","2024-04-01","5"
"PG34","METODO DE GESTION DE PROYECTOS","2024-04-01","7"
"PG38","SEMINARIO DE TECNOLOGIAS","2024-04-01","8"
"PQ09","MODELADO DE PROCESOS CON APLICACIONES EN REACTORES BIOLOGICOS","2024-04-01","11"
"2018","MODULO DE TALLER 1","2024-04-05","5"
"1213","PLANIFICACION DE CLASES: DISEÑO DE UNID.DIDACT.","2024-04-08","3"
"EP2","PLANIFICACIÓN DE CLASES: DISEÑO DE UNIDADES DIDÁCTICAS (DUD)","2024-04-08","8"
"PC127","VARIABILIDAD EN PROCESOS DE NEGOCIO: FAMILIAS Y MINERIA DE PROCESOS","2024-04-09","26"
"PCP01","EL COMPLEJO FORESTAL EN URUGUAY","2024-04-09","1"
"PA180","GESTIÓN INTEGRAL DE RESIDUOS SÓLIDOS URBANOS","2024-04-10","11"
"PA455","INTRODUCCION A LA ESTADÍSTICA USANDO SOFTWARE","2024-04-15","6"
"PC011","COSTOS PARA INGENIERIA DE SOFTWARE","2024-04-23","5"
"PE156","FUNDAMENTOS DE GENERACION HIDROELECTRICA","2024-04-29","6"
"PE363","MARCO JURIDICO DE LA SEGURIDAD DE LA INFORMACION","2024-04-30","17"
"PC138","CENTRO DE ENSAYOS DE SOFTWARE: INTROD. A LA AUTOMATIZACION DEL TESTING FUNCIONAL","2024-05-01","6"
"PC149","CENTRO DE ENSAYOS DE SOFTWARE: DOCUMENTACION Y REPORTES","2024-05-01","36"
"PC159","CENTRO DE ENSAYOS DE SOFTWARE: TESTING EN METODOLOGIAS AGILES","2024-05-01","10"
"PC165","CENTRO DE ENSAYOS DE SOFTWARE: LIDERAZGO Y DIRECCION DE EQUIPOS EN LAS ORGANIZAC","2024-05-01","12"
"EP41","TECNOLOGIA Y UTILIZACION DE GASES COMBUSTIBLES (TUGC)","2024-05-02","10"
"EP5","CENTRO DE ENSAYOS DE SOFTWARE: TÉCNICAS DE TESTING FUNCIONAL 1","2024-05-02","11"
"EP8","CENTRO DE ENSAYOS DE SOFTWARE: PROGRAMA DE DESARROLLO DE CARRERA LABORAL","2024-05-02","29"
"PA450","ANALISIS DE TEXTOS","2024-05-02","7"
"PA681","PENSAMIENTO SISTEMICO","2024-05-02","7"
"PA686","CENTRO DE ENSAYOS DE SOFTWARE: INTRODUCCION AL TESTING FUNCIONAL","2024-05-02","85"
"PC136","CENTRO DE ENSAYOS DE SOFTWARE: INTRODUCCION AL TESTING DE PERFORMANCE","2024-05-02","47"
"PCP02","FUNDAMENTOS DE LA PRODUCCION DE PAPEL","2024-05-02","2"
"PEN11","TECNOLOGIA Y UTILIZACION DE GASES COMBUSTIBLES: FUNDAMENTOS","2024-05-02","3"
"PG02","TÓPICOS DE ECONOMÍA DE LA INNOVACIÓN","2024-05-02","7"
"1269","TALLER DE REPRESENTACION Y COMUNICACION GRAFICA_MODULO B","2024-05-09","60"
"PC125","TECNICAS DE DESCOMPOSICION EN PROGRAMACION MATEMATICA","2024-05-20","6"
"PQ75","INTRODUCCION AL APRENDIZAJE AUTOMATICO EN LA INGENIERIA DE PROCESOS","2024-05-27","1"
"PC230","ARQUITECTURA DE SOFTWARE","2024-05-28","6"
"PA567","VEHICULOS HIBRIDOS, ELECTRICOS Y A HIDROGENO","2024-06-03","5"
"PC164","CENTRO DE ENSAYOS DE SOFTWARE: INFORMACION PARA LA TOMA DE DECISIONES","2024-06-03","11"
"PE354","DISEÑO Y OP DE SIST ANAEROBIOS PARA EL TTO DE EFLUENTES Y RESIDUOS SOLIDOS","2024-06-03","7"
"PA360","TALLER DE ENERGIA EOLICA","2024-06-10","7"
"PCP03","ECONOMIA Y MERCADO DE PULPA DE CELULOSA Y PAPEL","2024-06-11","3"
"PA97","METODOLOGIA PARA EL ANALISIS FORENSE INFORMATICO","2024-06-18","24"
"PA530","ANALISIS EN SERIES TEMPORALES","2024-06-24","6"
"PA620","PROYECTO FINAL DEL ""DIPLOMA DE ESPECIALIZ EN DIS., CALC. Y CONST. DE EST. MADERA","2024-06-25","8"
"EP18","CENTRO DE ENSAYOS DE SOFTWARE: TESTING DE USABILIDAD","2024-07-01","8"
"EP39","CENTRO DE ENSAYOS DE SOFTWARE: GEST DE LA CALIDAD Y TESTING EN ENTORN DEVSECOPS","2024-07-01","12"
"EP4","CENTRO DE ENSAYOS DE SOFTWARE: INTRODUCCIÓN AL TESTING","2024-07-01","27"
"EP7","CENTRO DE ENSAYOS DE SOFTWARE: TESTING DE WEB SERVICES","2024-07-01","61"
"EP9","CENTRO DE ENSAYOS DE SOFTWARE: TESTING DE ACCESIBILIDAD WEB","2024-07-01","12"
"PA612","CIRCUITOS DE RADIO FRECUENCIA","2024-07-01","2"
"PA635","CENTRO DE ENSAYOS DE SOFTWARE: INTRODUCCIÓN A LAS BASES DE DATOS PARA TESTERS","2024-07-01","81"
"PA755","COMPUESTOS BIOACTIVOS Y ALIMENTOS FUNCIONALES. DES. Y APLIC. EN LA IND. ALIMENT.","2024-07-01","3"
"PC122","PROYECTO INTEGRADOR","2024-07-01","1"
"PC138","CENTRO DE ENSAYOS DE SOFTWARE: INTROD. A LA AUTOMATIZACION DEL TESTING FUNCIONAL","2024-07-01","10"
"PC167","CENTRO DE ENSAYOS DE SOFTWARE: SEGURIDAD INFORMATICA Y TESTING","2024-07-01","10"
"PE459","GENERACION EOLICA","2024-07-01","2"
"PEN12","TECNOLOGIA Y UTILIZACION DE GASES COMBUSTIBLES: TECNOLOGIA Y APLICACIONES","2024-07-01","1"
"PEN13","TEC Y UTILIZ DE GASES COMB: REG Y NORM PARA EL PROY, OPER Y MANT DE LAS INSTALAC","2024-07-01","1"
"PQ74","HIDRÓGENO VERDE: PRODUCCIÓN Y USOS","2024-07-01","17"
"1868","MODELOS ESTADISTICOS PARA CLASIF. Y REGRESION","2024-07-05","64"
"PQ78","INTRODUCCION AL MODELADO DE SISTEMAS DE ENERGIA EMPLEANDO EL SOFTWARE TIMES","2024-07-15","11"
"PC131","GOBERNANZA Y GESTION ESTRATEGICA DE LA SEGURIDAD DE LA INFORMACION","2024-07-22","25"
"1268","INICIACION AL ENTORNO DE PROGRAMACION R PARA INGENIERIA (IRPI)","2024-07-25","24"
"PE260","PROTECCION CONTRA DESCARGAS ATMOSFERICAS","2024-07-29","3"
"PIM02","DINAMICA DE FLUIDOS REACTIVOS COMPUTACIONAL","2024-07-29","4"
"2022","MODULO DE TALLER 4","2024-08-01","1"
"EP22","CONTROLADORES LOGICOS PROGRAMABLES (PLCS)","2024-08-01","1"
"EP5","CENTRO DE ENSAYOS DE SOFTWARE: TÉCNICAS DE TESTING FUNCIONAL 1","2024-08-01","78"
"EP6","CENTRO DE ENSAYOS DE SOFTWARE: INTRODUCCIÓN A LA GESTIÓN DE INCIDENTES","2024-08-01","33"
"EP8","CENTRO DE ENSAYOS DE SOFTWARE: PROGRAMA DE DESARROLLO DE CARRERA LABORAL","2024-08-01","64"
"PA020","PSICOACUSTICA","2024-08-01","2"
"PA081","ANALISIS ESTADISTICO DE DATOS CLIMATICOS","2024-08-01","12"
"PA110","EFICIENCIA ENERGETICA","2024-08-01","16"
"PA585","CIENCIA, TECNOLOGIA, INNOVACION Y SOCIEDAD (CTI Y SOCIEDAD)","2024-08-01","3"
"PA597","DISEÑO DE CIRCUITOS INTEGRADOS","2024-08-01","1"
"PA689","CENTRO DE ENSAYOS DE SOFTWARE: TALLER DE TESTING FUNCIONAL","2024-08-01","17"
"PA761","INTRODUCCION A LA CORROSION DEL HORMIGON ARMADO","2024-08-01","3"
"PA92","CONCEPTOS AVANZADOS SOBRE PROTECCION DE SISTEMAS ELECTRICOS DE POTENCIA","2024-08-01","3"
"PC05","APORTES EPISTEMICOS DEL PENSAMIENTO COMPUTACIONAL A LA EDUCACION EN CIENCIAS","2024-08-01","6"
"PC108","INTRODUCCION AL PROCESAMIENTO DE LENGUAJE NATURAL","2024-08-01","1"
"PC137","CENTRO DE ENSAYOS DE SOFTWARE: TALLER DE TESTING DE PERFORMANCE","2024-08-01","2"
"PC149","CENTRO DE ENSAYOS DE SOFTWARE: DOCUMENTACION Y REPORTES","2024-08-01","10"
"PC166","CENTRO DE ENSAYOS DE SOFTWARE: METODOLOGIA Y GESTION DEL TESTING 2","2024-08-01","9"
"PC169","SIMULACIÓN A EVENTOS DISCRETOS","2024-08-01","7"
"PC201","CENTRO DE ENSAYOS DE SOFTWARE: TALLER DE AUTOMATIZACION DEL TESTING FUNCIONAL","2024-08-01","37"
"PE244","PROCESAMIENTO DIGITAL SEÑALES DE AUDIO","2024-08-01","2"
"PE408","SEMINARIO DE GESTION DE CRISIS","2024-08-01","6"
"PE475","PLANIFICACION DE LA EXPANSION DE LA GENERACION DE SISTEMAS ELECTRICOS","2024-08-01","10"
"PG05","CAMBIO ORGANIZACIONAL","2024-08-01","5"
"PG33","GESTIÓN DE LA INNOVACIÓN EN LAS ORGANIZACIONES","2024-08-01","2"
"PIM03","CONTROL DE AEROGENERADORES Y DE PARQUES EOLICOS","2024-08-01","6"
"PA671","ALIMENTOS VIVOS Y BEBIDAS FERMENTADAS: SABOR Y SALUD","2024-08-02","1"
"PC124","REDES NEURONALES PARA LENGUAJE NATURAL","2024-08-04","13"
"1023","MATEMATICA DISCRETA 1","2024-08-05","727"
"1025","PROBABILIDAD Y ESTADISTICA","2024-08-05","341"
"1026","MATEMATICA DISCRETA 2","2024-08-05","295"
"1030","GEOMETRIA Y ALGEBRA LINEAL 1","2024-08-05","1142"
"1031","GEOMETRIA Y ALGEBRA LINEAL 2","2024-08-05","856"
"1033","METODOS NUMERICOS","2024-08-05","636"
"1061","CALCULO DIF. E INTEGRAL EN UNA VARIABLE","2024-08-05","1084"
"1062","CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","2024-08-05","859"
"1063","CALCULO VECTORIAL","2024-08-05","223"
"1064","INT. A LAS ECUACIONES DIFERENCIALES","2024-08-05","385"
"1122","MECANICA NEWTONIANA","2024-08-05","158"
"1123","FISICA TERMICA","2024-08-05","184"
"1128","ELECTROMAGNETISMO","2024-08-05","107"
"1144","VIBRACIONES Y ONDAS","2024-08-05","40"
"1151","FISICA 1","2024-08-05","1024"
"1152","FISICA 2","2024-08-05","302"
"1153","FISICA 3","2024-08-05","241"
"1155","FISICA EXPERIMENTAL 2","2024-08-05","139"
"1201","MODULO DE EXTENSION","2024-08-05","6"
"1219","DISEÑO Y MONTAJE DE LAS INDUSTRIAS DE PROCESOS","2024-08-05","5"
"1224","ECONOMIA","2024-08-05","852"
"1224A","ECONOMÍA (AREA)","2024-08-05","16"
"1225","POLITICAS CIENTIFICAS EN INF.Y COMP.","2024-08-05","89"
"1226","MECANICA DE LOS FLUIDOS","2024-08-05","29"
"1266","TALLER DE REPRESENTACION Y COMUNICACION GRAFICA_MODULO A","2024-08-05","158"
"1312","RESISTENCIA DE MATERIALES 2","2024-08-05","59"
"1321","PROGRAMACION 2","2024-08-05","566"
"1323","PROGRAMACION 3","2024-08-05","599"
"1327","TALLER DE PROGRAMACION","2024-08-05","227"
"1349","COMPUTACION GRAFICA AVANZADA","2024-08-05","12"
"1354","PROGRAMACION FUNCIONAL","2024-08-05","220"
"1373","PROGRAMACION 1","2024-08-05","854"
"1374","CONCEPTOS DE LENGUAJES DE PROGRAMACIÓN","2024-08-05","13"
"1411","COMPUTACION 1","2024-08-05","288"
"1413","MONOGRAFIA EN MEDIDAS ELECTRICAS","2024-08-05","1"
"1422","GEODESIA 2","2024-08-05","1"
"1446","REDES DE COMPUTADORAS","2024-08-05","159"
"1456","TEORIA DE CIRCUITOS","2024-08-05","113"
"1459","TALLER FOURIER","2024-08-05","63"
"1460","SEÑALES ALEATORIAS Y MODULACION","2024-08-05","84"
"1466","ARQUITECTURA DE COMPUTADORAS","2024-08-05","484"
"1468","GEODESIA FÍSICA","2024-08-05","7"
"1480","CARTOGRAFÍA MATEMÁTICA","2024-08-05","24"
"1510","CONTROL DE CALIDAD","2024-08-05","186"
"1512","DISEÑO LOGICO","2024-08-05","96"
"1538","REDES DE SENSORES INALAMBRICOS","2024-08-05","24"
"1543","INT. AL NEGOCIO DEL SOFTWARE","2024-08-05","37"
"1617","SIMULACION A EVENTOS DISCRETOS","2024-08-05","31"
"1618","AVALUACIONES 2","2024-08-05","16"
"1619","CATASTRO","2024-08-05","18"
"1624","MODELADO Y OPTIMIZACION","2024-08-05","30"
"1638","REFRIGERACION","2024-08-05","40"
"1648","GEODESIA ASTRONÓMICA","2024-08-05","11"
"1715B","INT. A LA CONSTRUCCION","2024-08-05","50"
"1718","DINAMICA DE MAQUINAS Y VIBRACION","2024-08-05","9"
"1719","METALURGIA FISICA","2024-08-05","84"
"1721","PROYECTO DE INGENIERIA DE SOFTWARE","2024-08-05","142"
"1729","TRANSPORTE INDUSTRIAL","2024-08-05","2"
"1731","PASANTIA (COMPUTACION)","2024-08-05","61"
"1765","COMPORTAMIENTO MECANICO DE MATERIALES 2","2024-08-05","98"
"1775","TALLER DE SISTEMAS EMPRESARIALES","2024-08-05","13"
"1779","INVESTIGACION DE OPER.Y GEST. DE RIESGOS","2024-08-05","99"
"1815B","GENERADORES DE VAPOR","2024-08-05","28"
"1823","TRANSFERENCIA DE CALOR 1","2024-08-05","66"
"1828","INT. AL PROCESAMIENTO DE LENG. NATURAL","2024-08-05","32"
"1833","HIDROLOGIA E HIDRAULICA APLICADAS","2024-08-05","64"
"1847","HIDROLOGIA AVANZADA II","2024-08-05","8"
"1855","GESTION DE CALIDAD AMBIENTAL","2024-08-05","5"
"1858","FOTOGRAMETRIA","2024-08-05","16"
"1859","MAQUINAS PARA FLUIDOS II","2024-08-05","7"
"1866","APRENDIZAJE AUTOMATICO","2024-08-05","76"
"1872","APLICACIONES DEL ALGEBRA LINEAL","2024-08-05","9"
"1873","MODELADO DE SIST. MEC. EMPLEANDO EL MET. DE LOS ELEM. FINITOS","2024-08-05","4"
"1875A","TALLER DE TECNICAS DE MEDICION EN HIDROLOGIA E HIDRAULICA","2024-08-05","8"
"1882","CARTOGRAFIA TEMATICA","2024-08-05","5"
"1882A","CARTOGRAFÍA TEMÁTICA (ÁREA)","2024-08-05","6"
"1887","REDES NEURONALES PARA LENGUAJE NATURAL","2024-08-05","28"
"1891","TALLER DE SEGURIDAD INFORMÁTICA","2024-08-05","11"
"1892","BASES DE DATOS PARA INGENIERÍA","2024-08-05","67"
"1893","TEORÍA Y ANÁLISIS DE ERRORES","2024-08-05","12"
"1899","TEMAS AVANZADOS EN CÓDIGOS PARA CORRECCIÓN DE ERRORES","2024-08-05","2"
"1900","TOPOGRAFÍA ALTIMÉTRICA","2024-08-05","29"
"1911","FUNDAMENTOS DE BASES DE DATOS","2024-08-05","216"
"1913","AGRIMENSURA LEGAL 2","2024-08-05","10"
"1922","COSTOS PARA INGENIERIA","2024-08-05","115"
"1926","INT. A LOS SIST. DE INFOR. GEOGRAFICA","2024-08-05","3"
"1941","INTEGRACION DE DATOS","2024-08-05","46"
"1945","PRACTICA DE ADMINISTRACION PARA INGENIEROS","2024-08-05","118"
"1946","TALLER DE ADMINISTRACION PARA INGENIERIA CIVIL","2024-08-05","26"
"1952","TALLER DE SISTEMAS CIBER-FISICOS","2024-08-05","1"
"2001","TALLER","2024-08-05","51"
"2002","PASANTIA","2024-08-05","21"
"2011","PASANTIA (ELECTRICA)","2024-08-05","12"
"2013","PROYECTO (ING.ELEC.)","2024-08-05","13"
"2014","AGRIMENSURA LEGAL 4","2024-08-05","4"
"2020","MODULO DE TALLER 2","2024-08-05","3"
"2021","MODULO DE TALLER 3","2024-08-05","1"
"2022","MODULO DE TALLER 4","2024-08-05","2"
"2030","MODULO DE TALLER- INGENIERIA MECANICA","2024-08-05","6"
"2032","MODULO DE EXTENSION- INGENIERIA MECANICA","2024-08-05","6"
"2033","TALLER 2:MODEL.CUANT.PARA PROBL.DE PROD.","2024-08-05","50"
"2035","TALLER 4:MEJORA DE LA COMPETITIVIDAD","2024-08-05","42"
"2037","OPTIMIZACION DE PROBLEMAS DE PRODUCCION","2024-08-05","24"
"2038","TIEMPOS Y METODOS","2024-08-05","41"
"2039","EVALUACION ECON.Y FINAN.DE PROY.DE INV.","2024-08-05","35"
"2040","INICIACION A LA PROD. AUDIOVIS. Y MULTIMEDIA","2024-08-05","38"
"2054","PROYECTO DE INGENIERIA MECANICA","2024-08-05","6"
"2060","PASANTIA","2024-08-05","2"
"2061","PROYECTO 1 (ING SIST COM.)","2024-08-05","5"
"2098","PASANTIA","2024-08-05","7"
"2109","ELECTROTECNICA II","2024-08-05","94"
"2112","PASANTIA (AGRIMENSURA)","2024-08-05","2"
"2200","SISTEMAS OLEOHIDRAULICOS Y NEUMATICOS","2024-08-05","32"
"2206","GEOLOGIA DE INGENIERIA","2024-08-05","48"
"2218","LABORATORIO DE MECANICA DE SUELOS","2024-08-05","13"
"2230","ELEMENTOS DE TOPOGRAFIA","2024-08-05","22"
"2232","CAMINOS Y CALLES 2","2024-08-05","18"
"2246","SEGURIDAD EN LA CONSTRUCCION","2024-08-05","26"
"2256","ELEMENTOS DE INGENIERIA AMBIENTAL","2024-08-05","107"
"2315","INT. A LA INGENIERIA SANITARIA","2024-08-05","50"
"2316","TRATAMIENTO DE EFLUENTES","2024-08-05","8"
"2321","LABORATORIO DE TECNOLOGIA DEL HORMIGON","2024-08-05","9"
"2352","PROCEDIMIENTOS CONST. OBRAS VIALES Y SUELO","2024-08-05","22"
"2356","MAMPOSTERIA ESTRUCTURAL","2024-08-05","12"
"2359","PUENTES","2024-08-05","18"
"2368","RESISTENCIA DE MATERIALES 1","2024-08-05","64"
"2375","INT. A LA CORROSION DEL HORMIGON ARMADO","2024-08-05","1"
"2379","LABORATORIO DE RESISTENCIA DE MATERIALES","2024-08-05","17"
"2380","MET. COMPUT.APLIC.AL CALCULO ESTRUCTURAL","2024-08-05","22"
"2386","ESTRUCTURAS DE MADERA 1","2024-08-05","30"
"2388","ORDENAMIENTO TERRITORIAL 1","2024-08-05","16"
"2395","HORMIGON ESTRUCTURAL 2","2024-08-05","42"
"2396","OBRAS HIDRAULICAS","2024-08-05","11"
"2407","PROYECTO, PLANIF. Y CONST. DE OBRAS 2","2024-08-05","16"
"2413","INT. A BASES DE DATOS","2024-08-05","35"
"2416","INT. A LA INGENIERIA DE PRODUCCION","2024-08-05","58"
"2417","INGENIERIA DE SOFTWARE BASADA EN EVIDENCIAS","2024-08-05","22"
"2418","INGENIERIA DE ONTOLOGIAS","2024-08-05","27"
"2450","PASANTIA (CIVIL)","2024-08-05","1"
"2507","TRANSPORTE FLUVIAL Y MARITIMO","2024-08-05","5"
"2508","TRANSPORTE AEREO","2024-08-05","3"
"2510","INT. AL TRANSPORTE","2024-08-05","34"
"2511","TRANSPORTE URBANO","2024-08-05","10"
"2604","TEORIA DEL BUQUE","2024-08-05","1"
"2804","TALLER DE INGENIERIA CIVIL","2024-08-05","1"
"2804P","TALLER DE INGENIERIA CIVIL","2024-08-05","1"
"5507","INSTALACIONES ELECTRICAS","2024-08-05","103"
"5511","PROYECTO DE INSTALACIONES ELECTRICAS DE BAJA Y MEDIA TENSION","2024-08-05","12"
"5519","ENSAYOS ELECTRICOS Y EQUIPOS DE MEDIA TENSION","2024-08-05","10"
"5520","TRANSPORTE DE ENERGIA ELECTRICA","2024-08-05","13"
"5602","MAQUINAS ELECTRICAS","2024-08-05","19"
"5604","TALLER LAB. ELECT. DE POTENCIA: RECT. E INVER.","2024-08-05","6"
"5610","TALLER LAB. ELECT. DE POTENCIA","2024-08-05","2"
"5708","DISEÑO DE CIRCUITOS INTEGRADOS","2024-08-05","11"
"5710","INGENIERIA BIOMEDICA","2024-08-05","2"
"5713","CIRCUITOS DE RADIOFRECUENCIA","2024-08-05","11"
"5716","ELECTRONICA AVANZADA 1","2024-08-05","29"
"5724","DISEÑO DE SISTEMAS MEDICOS IMPLANTABLES ACTIVOS","2024-08-05","19"
"5821","PROPAGACION EN ENTORNOS URBANOS","2024-08-05","3"
"5824","REDES DE DATOS 1","2024-08-05","64"
"5839","PROCESAMIENTO DIGITAL DE SEÑALES DE AUDIO","2024-08-05","28"
"5848","COMUNICACIONES INALAMBRICAS","2024-08-05","4"
"5852","FUNDAMENTOS DE APRENDIZAJE AUTOMATICO Y RECONOCIMIENTO DE PATRONES","2024-08-05","47"
"5863","DISTRIBUCION Y APLICACIONES MULTIMEDIA","2024-08-05","2"
"5904","TALLER DE INTRODUCCION A LA ING. ELECTRICA","2024-08-05","23"
"5905","SISTEMAS Y CONTROL","2024-08-05","76"
"5920","CONTROLADORES LOGICOS PROGRAMABLES","2024-08-05","10"
"A65","HIGIENE Y SERV. DE PLANTAS PROC. DE ALIMENTOS","2024-08-05","11"
"LIB10","TALLER DE INGENIERÍA BIOLÓGICA II","2024-08-05","3"
"LIB55","TEORIA DE LOS CIRCUITOS","2024-08-05","2"
"MI2","MATEMATICA INICIAL","2024-08-05","89"
"PA614","ANALISIS NO LINEAL DE ESTRUCTURAS","2024-08-05","1"
"PC205","BASES DE DATOS Y SISTEMAS DE INFORMACION","2024-08-05","2"
"Q100","TECNOLOGIA Y SERV. INDUSTRIALES 2","2024-08-05","46"
"Q102","INT. A LA INGENIERIA QUIMICA","2024-08-05","132"
"Q198","MEDIDAS ELECTRICAS EN INGENIERIA DE PROCESOS","2024-08-05","2"
"Q200","DISEÑO DE PROCESOS ELECTROQUIMICOS","2024-08-05","10"
"Q202","HIDROGENO VERDE: PRODUCCIÓN Y USOS","2024-08-05","1"
"Q49","INT. A LA INGENIERIA DE ALIMENTOS","2024-08-05","52"
"Q57","PROYECTO INDUSTRIAL 2","2024-08-05","51"
"Q59B","INT. A LA INGENIERIA DE PROCESOS","2024-08-05","171"
"Q66","FLUIDODINAMICA","2024-08-05","141"
"Q70","INGENIERIA DE LAS REACCIONES QUIMICAS 2","2024-08-05","61"
"Q73","MECANICA APLICADA (ING.QUÍM)","2024-08-05","68"
"Q74","TRANSFERENCIA DE CALOR Y MASA 1","2024-08-05","85"
"Q77C","INT. A LA INGENIERIA BIOQUIMICA","2024-08-05","72"
"Q82","PASANTIA-TRABAJO EXPERIM. MOD.1 BASICO","2024-08-05","6"
"Q94","DINAMICA Y CONTROL DE PROCESOS","2024-08-05","43"
"TC25A","INT. A LA EVAL.DE LA CAL.DE LA INF.GEOGR.(ÁREA)","2024-08-05","5"
"TCI13","CARTOGRAFIA MATEMATICA","2024-08-05","5"
"TCI23","PRODUCCION CARTOGRAFICA","2024-08-05","3"
"TCI25","INT. A LA EVAL.DE LA CAL.DE LA INF.GEOGR.","2024-08-05","5"
"TCI26","PROYECTO","2024-08-05","6"
"TCI28","SISTEMAS DE INFORMACION GEOGR. AVANZADO","2024-08-05","16"
"TI07","MATEMATICA DISCRETA Y LOGICA 2","2024-08-05","1"
"TI08","SISTEMAS OPERATIVOS","2024-08-05","3"
"TI09","BASES DE DATOS I","2024-08-05","4"
"TI10","INGLES CONVERSACIONAL (ACT.COMPL.2)","2024-08-05","2"
"TI18","INGENIERIA DE SOFTWARE","2024-08-05","5"
"TI19","PROBABILIDAD Y ESTADISTICA","2024-08-05","10"
"TI20","RELACIONES PERSONALES Y LABORALES","2024-08-05","3"
